"Step","swin_unetr_fold0 - train/mae","swin_unetr_fold0 - train/mae__MIN","swin_unetr_fold0 - train/mae__MAX"
"120","0.062188557523516416","0.062188557523516416","0.062188557523516416"
"121","0.06300076350138333","0.06300076350138333","0.06300076350138333"
"122","0.06278981388147388","0.06278981388147388","0.06278981388147388"
"123","0.06179923191263433","0.06179923191263433","0.06179923191263433"
"126","0.062360072637468705","0.062360072637468705","0.062360072637468705"
"127","0.062353977106019726","0.062353977106019726","0.062353977106019726"
"128","0.062153544544052836","0.062153544544052836","0.062153544544052836"
"129","0.062167780611914025","0.062167780611914025","0.062167780611914025"
"130","0.06260076180116568","0.06260076180116568","0.06260076180116568"
"133","0.06124295335307363","0.06124295335307363","0.06124295335307363"
"134","0.061981519553039294","0.061981519553039294","0.061981519553039294"
"135","0.06183779938549642","0.06183779938549642","0.06183779938549642"
"136","0.06193358634167161","0.06193358634167161","0.06193358634167161"
"137","0.06210869432576162","0.06210869432576162","0.06210869432576162"
"140","0.06195930648218131","0.06195930648218131","0.06195930648218131"
"141","0.061850376800105814","0.061850376800105814","0.061850376800105814"
"142","0.06182408118035918","0.06182408118035918","0.06182408118035918"
"143","0.06125215045478824","0.06125215045478824","0.06125215045478824"
"144","0.06088032361998896","0.06088032361998896","0.06088032361998896"
"147","0.061848086236423745","0.061848086236423745","0.061848086236423745"
"148","0.06166626467244514","0.06166626467244514","0.06166626467244514"
"149","0.0610691671102465","0.0610691671102465","0.0610691671102465"
"150","0.06130727069367739","0.06130727069367739","0.06130727069367739"
"151","0.060738967449376076","0.060738967449376076","0.060738967449376076"
"154","0.06139003510437745","0.06139003510437745","0.06139003510437745"
"155","0.06198673887738708","0.06198673887738708","0.06198673887738708"
"156","0.06084862313015604","0.06084862313015604","0.06084862313015604"
"157","0.06117546791109978","0.06117546791109978","0.06117546791109978"
"158","0.061474674801620374","0.061474674801620374","0.061474674801620374"
"161","0.06149125978092611","0.06149125978092611","0.06149125978092611"
"162","0.060675361109050835","0.060675361109050835","0.060675361109050835"
"163","0.06121731040070995","0.06121731040070995","0.06121731040070995"
"164","0.06067724166300906","0.06067724166300906","0.06067724166300906"
"165","0.06054240291397938","0.06054240291397938","0.06054240291397938"
"168","0.06057728512426314","0.06057728512426314","0.06057728512426314"
"169","0.06131377139277917","0.06131377139277917","0.06131377139277917"
"170","0.06098904384267859","0.06098904384267859","0.06098904384267859"
"171","0.06107422961244658","0.06107422961244658","0.06107422961244658"
"172","0.06056779345146731","0.06056779345146731","0.06056779345146731"
"175","0.060949920646410874","0.060949920646410874","0.060949920646410874"
"176","0.06058084121018294","0.06058084121018294","0.06058084121018294"
"177","0.06053384714074497","0.06053384714074497","0.06053384714074497"
"178","0.06083366543262969","0.06083366543262969","0.06083366543262969"
"179","0.06044525721990322","0.06044525721990322","0.06044525721990322"
"182","0.060581600446721694","0.060581600446721694","0.060581600446721694"
"183","0.06054418692788617","0.06054418692788617","0.06054418692788617"
"184","0.06097680080411915","0.06097680080411915","0.06097680080411915"
"185","0.06013885860379737","0.06013885860379737","0.06013885860379737"
"186","0.06060831285851859","0.06060831285851859","0.06060831285851859"
"189","0.060304261678507255","0.060304261678507255","0.060304261678507255"
"190","0.06049286954616926","0.06049286954616926","0.06049286954616926"
"191","0.0607589036770552","0.0607589036770552","0.0607589036770552"
"192","0.060566460749021535","0.060566460749021535","0.060566460749021535"
"193","0.060941913125843","0.060941913125843","0.060941913125843"
"196","0.0605257166956765","0.0605257166956765","0.0605257166956765"
"197","0.06032406343993815","0.06032406343993815","0.06032406343993815"
"198","0.060196775026837145","0.060196775026837145","0.060196775026837145"
"199","0.06041901361991478","0.06041901361991478","0.06041901361991478"
"200","0.06016788601843052","0.06016788601843052","0.06016788601843052"
"203","0.06062529724115481","0.06062529724115481","0.06062529724115481"
"204","0.060572547425346616","0.060572547425346616","0.060572547425346616"
"205","0.06026026669353472","0.06026026669353472","0.06026026669353472"
"206","0.06064400786394858","0.06064400786394858","0.06064400786394858"
"207","0.06100155994169076","0.06100155994169076","0.06100155994169076"
