"Step","dynunet_fold4 - train/total","dynunet_fold4 - train/total__MIN","dynunet_fold4 - train/total__MAX"
"44","0.12156368821022577","0.12156368821022577","0.12156368821022577"
"45","0.12033746119379418","0.12033746119379418","0.12033746119379418"
"46","0.11985975653174501","0.11985975653174501","0.11985975653174501"
"49","0.11951317759049698","0.11951317759049698","0.11951317759049698"
"50","0.11978830380433643","0.11978830380433643","0.11978830380433643"
"51","0.11965190419991607","0.11965190419991607","0.11965190419991607"
"52","0.11967811781961318","0.11967811781961318","0.11967811781961318"
"53","0.12068149417067514","0.12068149417067514","0.12068149417067514"
"56","0.11825267979412563","0.11825267979412563","0.11825267979412563"
"57","0.1183891390585069","0.1183891390585069","0.1183891390585069"
"58","0.11877455460772594","0.11877455460772594","0.11877455460772594"
"59","0.11801861236012716","0.11801861236012716","0.11801861236012716"
"60","0.11855979363552695","0.11855979363552695","0.11855979363552695"
"63","0.11643778706888706","0.11643778706888706","0.11643778706888706"
"64","0.11672429657354147","0.11672429657354147","0.11672429657354147"
"65","0.11616271641105413","0.11616271641105413","0.11616271641105413"
"66","0.11612125574509295","0.11612125574509295","0.11612125574509295"
"67","0.11617422802675491","0.11617422802675491","0.11617422802675491"
"70","0.11667228993591622","0.11667228993591622","0.11667228993591622"
"71","0.11587723687625054","0.11587723687625054","0.11587723687625054"
"72","0.11590107825643044","0.11590107825643044","0.11590107825643044"
"73","0.11599331797698018","0.11599331797698018","0.11599331797698018"
"74","0.11527791981948399","0.11527791981948399","0.11527791981948399"
"77","0.11639758436709288","0.11639758436709288","0.11639758436709288"
"78","0.11481778519972355","0.11481778519972355","0.11481778519972355"
"79","0.1144589456633039","0.1144589456633039","0.1144589456633039"
"80","0.11525001991454704","0.11525001991454704","0.11525001991454704"
"81","0.11549634969396995","0.11549634969396995","0.11549634969396995"
"84","0.11599782406559644","0.11599782406559644","0.11599782406559644"
"85","0.11333136324877358","0.11333136324877358","0.11333136324877358"
"86","0.11386363349500923","0.11386363349500923","0.11386363349500923"
"87","0.11429677397295829","0.11429677397295829","0.11429677397295829"
"88","0.11414036224545915","0.11414036224545915","0.11414036224545915"
"91","0.11432044838452571","0.11432044838452571","0.11432044838452571"
"92","0.1140288338246182","0.1140288338246182","0.1140288338246182"
"93","0.1139370168883104","0.1139370168883104","0.1139370168883104"
"94","0.11232755712955611","0.11232755712955611","0.11232755712955611"
"95","0.11303915094270434","0.11303915094270434","0.11303915094270434"
"98","0.11272551132402268","0.11272551132402268","0.11272551132402268"
"99","0.11326200325146607","0.11326200325146607","0.11326200325146607"
"100","0.11227530909432641","0.11227530909432641","0.11227530909432641"
"101","0.11208822050475824","0.11208822050475824","0.11208822050475824"
"102","0.11263792655082745","0.11263792655082745","0.11263792655082745"
"105","0.11198026927984592","0.11198026927984592","0.11198026927984592"
"106","0.11147230439748994","0.11147230439748994","0.11147230439748994"
"107","0.11257388293702904","0.11257388293702904","0.11257388293702904"
"108","0.11178664405896584","0.11178664405896584","0.11178664405896584"
"109","0.1106579699925676","0.1106579699925676","0.1106579699925676"
"112","0.11125597877922763","0.11125597877922763","0.11125597877922763"
"113","0.11136319249723566","0.11136319249723566","0.11136319249723566"
"114","0.11055383953360386","0.11055383953360386","0.11055383953360386"
"115","0.11179278599255221","0.11179278599255221","0.11179278599255221"
"116","0.1100086482607842","0.1100086482607842","0.1100086482607842"
"119","0.11097439807552048","0.11097439807552048","0.11097439807552048"
"120","0.11103027078401514","0.11103027078401514","0.11103027078401514"
"121","0.109952176253033","0.109952176253033","0.109952176253033"
"122","0.11023271243041682","0.11023271243041682","0.11023271243041682"
"123","0.11036876629490897","0.11036876629490897","0.11036876629490897"
"126","0.10890078800428683","0.10890078800428683","0.10890078800428683"
"127","0.10992661539714614","0.10992661539714614","0.10992661539714614"
"128","0.10927299378926567","0.10927299378926567","0.10927299378926567"
"129","0.11000789839927244","0.11000789839927244","0.11000789839927244"
"130","0.10893029931401653","0.10893029931401653","0.10893029931401653"
"133","0.11013396131981076","0.11013396131981076","0.11013396131981076"
"134","0.10976072086562397","0.10976072086562397","0.10976072086562397"
"135","0.10962468625667865","0.10962468625667865","0.10962468625667865"
"136","0.10880645179264167","0.10880645179264167","0.10880645179264167"
"137","0.10922220867875457","0.10922220867875457","0.10922220867875457"
"140","0.10921872278864518","0.10921872278864518","0.10921872278864518"
"141","0.10925134257101665","0.10925134257101665","0.10925134257101665"
"142","0.10748571876162909","0.10748571876162909","0.10748571876162909"
"143","0.10735343438879935","0.10735343438879935","0.10735343438879935"
"144","0.10898374925019545","0.10898374925019545","0.10898374925019545"
"147","0.10816888761159524","0.10816888761159524","0.10816888761159524"
"148","0.10887341261449116","0.10887341261449116","0.10887341261449116"
"149","0.10825734421988993","0.10825734421988993","0.10825734421988993"
"150","0.10772453720548611","0.10772453720548611","0.10772453720548611"
"151","0.10762744776293089","0.10762744776293089","0.10762744776293089"
"154","0.10712520001540625","0.10712520001540625","0.10712520001540625"
"155","0.10782763305885544","0.10782763305885544","0.10782763305885544"
"156","0.10709396665453202","0.10709396665453202","0.10709396665453202"
"157","0.10770069002968381","0.10770069002968381","0.10770069002968381"
"158","0.10812757908895644","0.10812757908895644","0.10812757908895644"
"161","0.10738732144397484","0.10738732144397484","0.10738732144397484"
"162","0.10771824762458485","0.10771824762458485","0.10771824762458485"
"163","0.10753061176432582","0.10753061176432582","0.10753061176432582"
"164","0.10715721482632291","0.10715721482632291","0.10715721482632291"
"165","0.1072717836653697","0.1072717836653697","0.1072717836653697"
"168","0.1070972671191717","0.1070972671191717","0.1070972671191717"
"169","0.10748669754846532","0.10748669754846532","0.10748669754846532"
"170","0.10716098483619693","0.10716098483619693","0.10716098483619693"
"171","0.10746076979048824","0.10746076979048824","0.10746076979048824"
"172","0.10649124483656355","0.10649124483656355","0.10649124483656355"
"175","0.10661283427885619","0.10661283427885619","0.10661283427885619"
"176","0.10680898899699262","0.10680898899699262","0.10680898899699262"
"177","0.1070466836487983","0.1070466836487983","0.1070466836487983"
"178","0.10657663941664972","0.10657663941664972","0.10657663941664972"
"179","0.10706419243274123","0.10706419243274123","0.10706419243274123"
"182","0.10719742737489212","0.10719742737489212","0.10719742737489212"
"183","0.10645202475702531","0.10645202475702531","0.10645202475702531"
"184","0.10747945623283252","0.10747945623283252","0.10747945623283252"
"185","0.10681116944038134","0.10681116944038134","0.10681116944038134"
"186","0.10701046065079374","0.10701046065079374","0.10701046065079374"
"189","0.1063271242779223","0.1063271242779223","0.1063271242779223"
"190","0.10631071940063425","0.10631071940063425","0.10631071940063425"
"191","0.1076748670294044","0.1076748670294044","0.1076748670294044"
"192","0.10701851120729554","0.10701851120729554","0.10701851120729554"
"193","0.10737946538051457","0.10737946538051457","0.10737946538051457"
"196","0.10659831143778871","0.10659831143778871","0.10659831143778871"
"197","0.10633803029055858","0.10633803029055858","0.10633803029055858"
"198","0.10624446057323286","0.10624446057323286","0.10624446057323286"
"199","0.1061260225754191","0.1061260225754191","0.1061260225754191"
"200","0.10572047627100532","0.10572047627100532","0.10572047627100532"
"203","0.10603254906165355","0.10603254906165355","0.10603254906165355"
"204","0.10708060442594727","0.10708060442594727","0.10708060442594727"
"205","0.10659274011729668","0.10659274011729668","0.10659274011729668"
"206","0.10597273599372505","0.10597273599372505","0.10597273599372505"
"207","0.10674150008909389","0.10674150008909389","0.10674150008909389"
