"Step","swin_unetr_fold0 - train/total","swin_unetr_fold0 - train/total__MIN","swin_unetr_fold0 - train/total__MAX"
"85","0.07633763130399443","0.07633763130399443","0.07633763130399443"
"86","0.07565981397522185","0.07565981397522185","0.07565981397522185"
"87","0.07568109304708674","0.07568109304708674","0.07568109304708674"
"88","0.07596905040353118","0.07596905040353118","0.07596905040353118"
"91","0.07512108357804646","0.07512108357804646","0.07512108357804646"
"92","0.07583103466625789","0.07583103466625789","0.07583103466625789"
"93","0.07499277568523051","0.07499277568523051","0.07499277568523051"
"94","0.07493978130502134","0.07493978130502134","0.07493978130502134"
"95","0.0751510636046432","0.0751510636046432","0.0751510636046432"
"98","0.07501609485245661","0.07501609485245661","0.07501609485245661"
"99","0.07446713420739841","0.07446713420739841","0.07446713420739841"
"100","0.0744131211200487","0.0744131211200487","0.0744131211200487"
"101","0.0748435804596195","0.0748435804596195","0.0748435804596195"
"102","0.07463711845079735","0.07463711845079735","0.07463711845079735"
"105","0.07467479733105152","0.07467479733105152","0.07467479733105152"
"106","0.07430083573658777","0.07430083573658777","0.07430083573658777"
"107","0.0750482339357546","0.0750482339357546","0.0750482339357546"
"108","0.07457156624499854","0.07457156624499854","0.07457156624499854"
"109","0.07493270192400137","0.07493270192400137","0.07493270192400137"
"112","0.07371466358905876","0.07371466358905876","0.07371466358905876"
"113","0.07400287641817099","0.07400287641817099","0.07400287641817099"
"114","0.07434497076768057","0.07434497076768057","0.07434497076768057"
"115","0.07402332296929609","0.07402332296929609","0.07402332296929609"
"116","0.07422550176361019","0.07422550176361019","0.07422550176361019"
"119","0.0735366313266709","0.0735366313266709","0.0735366313266709"
"120","0.0732689741152254","0.0732689741152254","0.0732689741152254"
"121","0.07414112822152674","0.07414112822152674","0.07414112822152674"
"122","0.07391452246639894","0.07391452246639894","0.07391452246639894"
"123","0.07285930238486756","0.07285930238486756","0.07285930238486756"
"126","0.07342554969527634","0.07342554969527634","0.07342554969527634"
"127","0.07343388756926603","0.07343388756926603","0.07343388756926603"
"128","0.07319557486763184","0.07319557486763184","0.07319557486763184"
"129","0.07326055319225859","0.07326055319225859","0.07326055319225859"
"130","0.07363828726100748","0.07363828726100748","0.07363828726100748"
"133","0.07224163855526806","0.07224163855526806","0.07224163855526806"
"134","0.07305959167308677","0.07305959167308677","0.07305959167308677"
"135","0.07291849286726866","0.07291849286726866","0.07291849286726866"
"136","0.07297984998294221","0.07297984998294221","0.07297984998294221"
"137","0.0731489396043267","0.0731489396043267","0.0731489396043267"
"140","0.07307119286736045","0.07307119286736045","0.07307119286736045"
"141","0.07287641280346845","0.07287641280346845","0.07287641280346845"
"142","0.0728919977640725","0.0728919977640725","0.0728919977640725"
"143","0.07225245604436699","0.07225245604436699","0.07225245604436699"
"144","0.07186895807563969","0.07186895807563969","0.07186895807563969"
"147","0.07288377538718509","0.07288377538718509","0.07288377538718509"
"148","0.07266543195199915","0.07266543195199915","0.07266543195199915"
"149","0.07208242237737233","0.07208242237737233","0.07208242237737233"
"150","0.07234201317318428","0.07234201317318428","0.07234201317318428"
"151","0.07173738571678115","0.07173738571678115","0.07173738571678115"
"154","0.07241213709333694","0.07241213709333694","0.07241213709333694"
"155","0.07305805171936654","0.07305805171936654","0.07305805171936654"
"156","0.071811155354588","0.071811155354588","0.071811155354588"
"157","0.07220121919483882","0.07220121919483882","0.07220121919483882"
"158","0.07253493014138467","0.07253493014138467","0.07253493014138467"
"161","0.0725338301788693","0.0725338301788693","0.0725338301788693"
"162","0.07171565741078839","0.07171565741078839","0.07171565741078839"
"163","0.0721870071438113","0.0721870071438113","0.0721870071438113"
"164","0.07174149791012595","0.07174149791012595","0.07174149791012595"
"165","0.07153239348919425","0.07153239348919425","0.07153239348919425"
"168","0.07157034653105906","0.07157034653105906","0.07157034653105906"
"169","0.07236234768136561","0.07236234768136561","0.07236234768136561"
"170","0.07197916701141728","0.07197916701141728","0.07197916701141728"
"171","0.07211719630628792","0.07211719630628792","0.07211719630628792"
"172","0.07153875540006599","0.07153875540006599","0.07153875540006599"
"175","0.07201554134056713","0.07201554134056713","0.07201554134056713"
"176","0.07158524360108588","0.07158524360108588","0.07158524360108588"
"177","0.0714803055741167","0.0714803055741167","0.0714803055741167"
"178","0.07186887875459866","0.07186887875459866","0.07186887875459866"
"179","0.07139457897882852","0.07139457897882852","0.07139457897882852"
"182","0.07157748119272614","0.07157748119272614","0.07157748119272614"
"183","0.07157976214786048","0.07157976214786048","0.07157976214786048"
"184","0.07202278135054103","0.07202278135054103","0.07202278135054103"
"185","0.07111381542429457","0.07111381542429457","0.07111381542429457"
"186","0.07159595901964966","0.07159595901964966","0.07159595901964966"
"189","0.07127316189764543","0.07127316189764543","0.07127316189764543"
"190","0.07147076202846774","0.07147076202846774","0.07147076202846774"
"191","0.07172232599993482","0.07172232599993482","0.07172232599993482"
"192","0.0715681308682895","0.0715681308682895","0.0715681308682895"
"193","0.07195171683288917","0.07195171683288917","0.07195171683288917"
"196","0.07147366405984798","0.07147366405984798","0.07147366405984798"
"197","0.07131019345125852","0.07131019345125852","0.07131019345125852"
"198","0.07113790859214285","0.07113790859214285","0.07113790859214285"
"199","0.07146703658798846","0.07146703658798846","0.07146703658798846"
"200","0.0712139759095813","0.0712139759095813","0.0712139759095813"
"203","0.07164609458728884","0.07164609458728884","0.07164609458728884"
"204","0.07157589899158323","0.07157589899158323","0.07157589899158323"
"205","0.07126378982017438","0.07126378982017438","0.07126378982017438"
"206","0.07165484974922781","0.07165484974922781","0.07165484974922781"
"207","0.07207068986359186","0.07207068986359186","0.07207068986359186"
