"Step","swin_unetr_fold2 - train/total","swin_unetr_fold2 - train/total__MIN","swin_unetr_fold2 - train/total__MAX"
"53","0.07890370529290143","0.07890370529290143","0.07890370529290143"
"56","0.07853993729918034","0.07853993729918034","0.07853993729918034"
"57","0.07897882866653012","0.07897882866653012","0.07897882866653012"
"58","0.07890805120083999","0.07890805120083999","0.07890805120083999"
"59","0.07755372823655476","0.07755372823655476","0.07755372823655476"
"60","0.07802479586652702","0.07802479586652702","0.07802479586652702"
"63","0.07781262507307388","0.07781262507307388","0.07781262507307388"
"64","0.0773350752716747","0.0773350752716747","0.0773350752716747"
"65","0.07724563300295116","0.07724563300295116","0.07724563300295116"
"66","0.0777143013756319","0.0777143013756319","0.0777143013756319"
"67","0.07699175047772852","0.07699175047772852","0.07699175047772852"
"70","0.0772464986158801","0.0772464986158801","0.0772464986158801"
"71","0.07790833064032421","0.07790833064032421","0.07790833064032421"
"72","0.0769980039983762","0.0769980039983762","0.0769980039983762"
"73","0.07633115667789303","0.07633115667789303","0.07633115667789303"
"74","0.07591230355130581","0.07591230355130581","0.07591230355130581"
"77","0.07631362282300118","0.07631362282300118","0.07631362282300118"
"78","0.07698291874272967","0.07698291874272967","0.07698291874272967"
"79","0.0769537867700028","0.0769537867700028","0.0769537867700028"
"80","0.07664305966415995","0.07664305966415995","0.07664305966415995"
"81","0.07641754781190323","0.07641754781190323","0.07641754781190323"
"84","0.07538821209661534","0.07538821209661534","0.07538821209661534"
"85","0.07558629093127268","0.07558629093127268","0.07558629093127268"
"86","0.07550215186728608","0.07550215186728608","0.07550215186728608"
"87","0.07532896652204908","0.07532896652204908","0.07532896652204908"
"88","0.07555789064383638","0.07555789064383638","0.07555789064383638"
"91","0.07567706252286993","0.07567706252286993","0.07567706252286993"
"92","0.07545390068069584","0.07545390068069584","0.07545390068069584"
"93","0.07546571479481343","0.07546571479481343","0.07546571479481343"
"94","0.0751784300488053","0.0751784300488053","0.0751784300488053"
"95","0.0755581661284744","0.0755581661284744","0.0755581661284744"
"98","0.07578038077224933","0.07578038077224933","0.07578038077224933"
"99","0.07465010177388433","0.07465010177388433","0.07465010177388433"
"100","0.07475616560857824","0.07475616560857824","0.07475616560857824"
"101","0.07504231360785309","0.07504231360785309","0.07504231360785309"
"102","0.07446832984113397","0.07446832984113397","0.07446832984113397"
"105","0.07446976002604092","0.07446976002604092","0.07446976002604092"
"106","0.07463759083695935","0.07463759083695935","0.07463759083695935"
"107","0.07478870407504824","0.07478870407504824","0.07478870407504824"
"108","0.07459731305671202","0.07459731305671202","0.07459731305671202"
"109","0.07464721564453466","0.07464721564453466","0.07464721564453466"
"112","0.07402650914578275","0.07402650914578275","0.07402650914578275"
"113","0.07344136160629039","0.07344136160629039","0.07344136160629039"
"114","0.07430477176885648","0.07430477176885648","0.07430477176885648"
"115","0.07408687529492784","0.07408687529492784","0.07408687529492784"
"116","0.07408131726864257","0.07408131726864257","0.07408131726864257"
"119","0.07365421270165447","0.07365421270165447","0.07365421270165447"
"120","0.07355145073104731","0.07355145073104731","0.07355145073104731"
"121","0.07344449025344958","0.07344449025344958","0.07344449025344958"
"122","0.07325137892709763","0.07325137892709763","0.07325137892709763"
"123","0.07327722818631018","0.07327722818631018","0.07327722818631018"
"126","0.0731742005962556","0.0731742005962556","0.0731742005962556"
"127","0.07357616494288789","0.07357616494288789","0.07357616494288789"
"128","0.07340163168662683","0.07340163168662683","0.07340163168662683"
"129","0.07355573473526447","0.07355573473526447","0.07355573473526447"
"130","0.07342222054767145","0.07342222054767145","0.07342222054767145"
"133","0.07291859539640963","0.07291859539640963","0.07291859539640963"
"134","0.07300626419008875","0.07300626419008875","0.07300626419008875"
"135","0.07277873451962616","0.07277873451962616","0.07277873451962616"
"136","0.0732633073148227","0.0732633073148227","0.0732633073148227"
"137","0.07220893873816993","0.07220893873816993","0.07220893873816993"
"140","0.07253496469632477","0.07253496469632477","0.07253496469632477"
"141","0.07306593789787584","0.07306593789787584","0.07306593789787584"
"142","0.07356442584962589","0.07356442584962589","0.07356442584962589"
"143","0.07234602541969162","0.07234602541969162","0.07234602541969162"
"144","0.07272310461949767","0.07272310461949767","0.07272310461949767"
"147","0.07212331501597707","0.07212331501597707","0.07212331501597707"
"148","0.07310192991104542","0.07310192991104542","0.07310192991104542"
"149","0.07223175349544524","0.07223175349544524","0.07223175349544524"
"150","0.07298308394917839","0.07298308394917839","0.07298308394917839"
"151","0.0728159239747485","0.0728159239747485","0.0728159239747485"
"154","0.07175032291621841","0.07175032291621841","0.07175032291621841"
"155","0.07233543362815208","0.07233543362815208","0.07233543362815208"
"156","0.07223114831619029","0.07223114831619029","0.07223114831619029"
"157","0.07170151291290112","0.07170151291290112","0.07170151291290112"
"158","0.07251353656219972","0.07251353656219972","0.07251353656219972"
"161","0.07187719517629351","0.07187719517629351","0.07187719517629351"
"162","0.07245577440306834","0.07245577440306834","0.07245577440306834"
"163","0.07145288344009001","0.07145288344009001","0.07145288344009001"
"164","0.07234782757523804","0.07234782757523804","0.07234782757523804"
"165","0.07162122645826599","0.07162122645826599","0.07162122645826599"
"168","0.07201409946070798","0.07201409946070798","0.07201409946070798"
"169","0.0718145518587878","0.0718145518587878","0.0718145518587878"
"170","0.07176126916368705","0.07176126916368705","0.07176126916368705"
"171","0.07180661831990497","0.07180661831990497","0.07180661831990497"
"172","0.07177798465112006","0.07177798465112006","0.07177798465112006"
"175","0.07138468753002197","0.07138468753002197","0.07138468753002197"
"176","0.07194436142156586","0.07194436142156586","0.07194436142156586"
"177","0.07100119299831845","0.07100119299831845","0.07100119299831845"
"178","0.072148961130957","0.072148961130957","0.072148961130957"
"179","0.07191675825314636","0.07191675825314636","0.07191675825314636"
"182","0.07160550660405357","0.07160550660405357","0.07160550660405357"
"183","0.07170683688592988","0.07170683688592988","0.07170683688592988"
"184","0.07203980798941928","0.07203980798941928","0.07203980798941928"
"185","0.07120846305748052","0.07120846305748052","0.07120846305748052"
"186","0.07130170569884152","0.07130170569884152","0.07130170569884152"
"189","0.07120092956700011","0.07120092956700011","0.07120092956700011"
"190","0.07192268810291408","0.07192268810291408","0.07192268810291408"
"191","0.07142901653020735","0.07142901653020735","0.07142901653020735"
"192","0.07131311465538555","0.07131311465538555","0.07131311465538555"
"193","0.07098306698252918","0.07098306698252918","0.07098306698252918"
"196","0.07166325765383708","0.07166325765383708","0.07166325765383708"
"197","0.07126829418902048","0.07126829418902048","0.07126829418902048"
"198","0.07173941325239062","0.07173941325239062","0.07173941325239062"
"199","0.07172722627562007","0.07172722627562007","0.07172722627562007"
"200","0.0716132784576772","0.0716132784576772","0.0716132784576772"
"203","0.07132635772574968","0.07132635772574968","0.07132635772574968"
"204","0.07170943320865916","0.07170943320865916","0.07170943320865916"
"205","0.07176830756147412","0.07176830756147412","0.07176830756147412"
"206","0.07095211541614782","0.07095211541614782","0.07095211541614782"
"207","0.07141091735344138","0.07141091735344138","0.07141091735344138"
