"Step","swin_unetr_fold4 - train/total","swin_unetr_fold4 - train/total__MIN","swin_unetr_fold4 - train/total__MAX"
"168","0.07013512903635367","0.07013512903635367","0.07013512903635367"
"169","0.0704555274449997","0.0704555274449997","0.0704555274449997"
"170","0.07031817325203807","0.07031817325203807","0.07031817325203807"
"171","0.07017881572286781","0.07017881572286781","0.07017881572286781"
"172","0.07048497911639205","0.07048497911639205","0.07048497911639205"
"175","0.07062236590463805","0.07062236590463805","0.07062236590463805"
"176","0.07033606685726193","0.07033606685726193","0.07033606685726193"
"177","0.0702863416893983","0.0702863416893983","0.0702863416893983"
"178","0.07034337339765889","0.07034337339765889","0.07034337339765889"
"179","0.0702092121113856","0.0702092121113856","0.0702092121113856"
"182","0.0700578461024009","0.0700578461024009","0.0700578461024009"
"183","0.070246167642871","0.070246167642871","0.070246167642871"
"184","0.070145090952411","0.070145090952411","0.070145090952411"
"185","0.06960513755743498","0.06960513755743498","0.06960513755743498"
"186","0.0700929237008658","0.0700929237008658","0.0700929237008658"
"189","0.07014846940148727","0.07014846940148727","0.07014846940148727"
"190","0.06993977111194999","0.06993977111194999","0.06993977111194999"
"191","0.0698161543564183","0.0698161543564183","0.0698161543564183"
"192","0.06995351813755202","0.06995351813755202","0.06995351813755202"
"193","0.07022319040331611","0.07022319040331611","0.07022319040331611"
"196","0.07026383666357842","0.07026383666357842","0.07026383666357842"
"197","0.06980305882502694","0.06980305882502694","0.06980305882502694"
"198","0.07033317200497566","0.07033317200497566","0.07033317200497566"
"199","0.06950101290465399","0.06950101290465399","0.06950101290465399"
"200","0.06998318348071873","0.06998318348071873","0.06998318348071873"
"203","0.06934926585876634","0.06934926585876634","0.06934926585876634"
"204","0.0694431675503485","0.0694431675503485","0.0694431675503485"
"205","0.07019986731822947","0.07019986731822947","0.07019986731822947"
"206","0.06993949044894097","0.06993949044894097","0.06993949044894097"
"207","0.06941744679339697","0.06941744679339697","0.06941744679339697"
