"Step","dynunet_fold2 - train/mae","dynunet_fold2 - train/mae__MIN","dynunet_fold2 - train/mae__MAX"
"0","0.10226649347716918","0.10226649347716918","0.10226649347716918"
"1","0.0889172471063897","0.0889172471063897","0.0889172471063897"
"2","0.08305728078206993","0.08305728078206993","0.08305728078206993"
"3","0.08079064746278447","0.08079064746278447","0.08079064746278447"
"4","0.07809520658061263","0.07809520658061263","0.07809520658061263"
"7","0.07650389902200953","0.07650389902200953","0.07650389902200953"
"8","0.0741316323325812","0.0741316323325812","0.0741316323325812"
"9","0.0736581178934382","0.0736581178934382","0.0736581178934382"
"10","0.07218563616037917","0.07218563616037917","0.07218563616037917"
"11","0.07085332732866377","0.07085332732866377","0.07085332732866377"
"14","0.07054791111777259","0.07054791111777259","0.07054791111777259"
"15","0.06997060809824697","0.06997060809824697","0.06997060809824697"
"16","0.06930492187495388","0.06930492187495388","0.06930492187495388"
"17","0.06887006703804517","0.06887006703804517","0.06887006703804517"
"18","0.06813314482791438","0.06813314482791438","0.06813314482791438"
"21","0.067720962806758","0.067720962806758","0.067720962806758"
"22","0.06707800094247897","0.06707800094247897","0.06707800094247897"
"23","0.06652897388827524","0.06652897388827524","0.06652897388827524"
"24","0.0670555854549841","0.0670555854549841","0.0670555854549841"
"25","0.06581113353629649","0.06581113353629649","0.06581113353629649"
"28","0.0657407300550797","0.0657407300550797","0.0657407300550797"
"29","0.06518444825806433","0.06518444825806433","0.06518444825806433"
"30","0.06535609091785273","0.06535609091785273","0.06535609091785273"
"31","0.06447247317205969","0.06447247317205969","0.06447247317205969"
"32","0.06462110062981492","0.06462110062981492","0.06462110062981492"
"35","0.06425721924731838","0.06425721924731838","0.06425721924731838"
"36","0.06448842666325566","0.06448842666325566","0.06448842666325566"
"37","0.06315632698174517","0.06315632698174517","0.06315632698174517"
"38","0.06338369385621538","0.06338369385621538","0.06338369385621538"
"39","0.06313024361787195","0.06313024361787195","0.06313024361787195"
"42","0.06269558175825776","0.06269558175825776","0.06269558175825776"
"43","0.06324649603384269","0.06324649603384269","0.06324649603384269"
"44","0.06278764850508373","0.06278764850508373","0.06278764850508373"
"45","0.0626219641054412","0.0626219641054412","0.0626219641054412"
"46","0.062421704034695956","0.062421704034695956","0.062421704034695956"
"49","0.06240846497083317","0.06240846497083317","0.06240846497083317"
"50","0.06152312300350412","0.06152312300350412","0.06152312300350412"
"51","0.06180682911303749","0.06180682911303749","0.06180682911303749"
"52","0.06114587248897672","0.06114587248897672","0.06114587248897672"
"53","0.06103540638066603","0.06103540638066603","0.06103540638066603"
"56","0.061325403373865855","0.061325403373865855","0.061325403373865855"
"57","0.06193823449805508","0.06193823449805508","0.06193823449805508"
"58","0.061197383035966134","0.061197383035966134","0.061197383035966134"
"59","0.06129473548592169","0.06129473548592169","0.06129473548592169"
"60","0.06070050809056663","0.06070050809056663","0.06070050809056663"
"63","0.06036406583999368","0.06036406583999368","0.06036406583999368"
"64","0.061289671571618874","0.061289671571618874","0.061289671571618874"
"65","0.06006320701101674","0.06006320701101674","0.06006320701101674"
"66","0.05971330759171961","0.05971330759171961","0.05971330759171961"
"67","0.06047446601842711","0.06047446601842711","0.06047446601842711"
"70","0.060445374765864764","0.060445374765864764","0.060445374765864764"
"71","0.059936051092662916","0.059936051092662916","0.059936051092662916"
"72","0.05921294070272283","0.05921294070272283","0.05921294070272283"
"73","0.06030600519903262","0.06030600519903262","0.06030600519903262"
"74","0.060254310825194564","0.060254310825194564","0.060254310825194564"
"77","0.05926333011825492","0.05926333011825492","0.05926333011825492"
"78","0.059320159473162125","0.059320159473162125","0.059320159473162125"
"79","0.058904000627001935","0.058904000627001935","0.058904000627001935"
"80","0.05926579496222528","0.05926579496222528","0.05926579496222528"
"81","0.05914965899181411","0.05914965899181411","0.05914965899181411"
"84","0.0591699385605309","0.0591699385605309","0.0591699385605309"
"85","0.05907567192936917","0.05907567192936917","0.05907567192936917"
"86","0.05918218777313409","0.05918218777313409","0.05918218777313409"
"87","0.058581976968773895","0.058581976968773895","0.058581976968773895"
"88","0.05877075784384108","0.05877075784384108","0.05877075784384108"
"91","0.058707456472349956","0.058707456472349956","0.058707456472349956"
"92","0.05857643888037636","0.05857643888037636","0.05857643888037636"
"93","0.05811776395018305","0.05811776395018305","0.05811776395018305"
"94","0.05887546487156608","0.05887546487156608","0.05887546487156608"
"95","0.0578523921756098","0.0578523921756098","0.0578523921756098"
"98","0.05792123876014136","0.05792123876014136","0.05792123876014136"
"99","0.05742298754121608","0.05742298754121608","0.05742298754121608"
"100","0.05742353161905783","0.05742353161905783","0.05742353161905783"
"101","0.05785674858713337","0.05785674858713337","0.05785674858713337"
"102","0.057358148241681714","0.057358148241681714","0.057358148241681714"
"105","0.05796272702942486","0.05796272702942486","0.05796272702942486"
"106","0.057315608059173025","0.057315608059173025","0.057315608059173025"
"107","0.057474968170755224","0.057474968170755224","0.057474968170755224"
"108","0.05746047227498289","0.05746047227498289","0.05746047227498289"
"109","0.057448731461193135","0.057448731461193135","0.057448731461193135"
"112","0.05714376813034604","0.05714376813034604","0.05714376813034604"
"113","0.05681913597932593","0.05681913597932593","0.05681913597932593"
"114","0.05696128321271309","0.05696128321271309","0.05696128321271309"
"115","0.05726040372104904","0.05726040372104904","0.05726040372104904"
"116","0.05666512160086238","0.05666512160086238","0.05666512160086238"
"119","0.05637229906064478","0.05637229906064478","0.05637229906064478"
"120","0.05636408098356484","0.05636408098356484","0.05636408098356484"
"121","0.056298892640657884","0.056298892640657884","0.056298892640657884"
"122","0.05636165754514791","0.05636165754514791","0.05636165754514791"
"123","0.05695675840819037","0.05695675840819037","0.05695675840819037"
"126","0.056795330673810984","0.056795330673810984","0.056795330673810984"
"127","0.0564271308364774","0.0564271308364774","0.0564271308364774"
"128","0.05651038359584553","0.05651038359584553","0.05651038359584553"
"129","0.05631164500884937","0.05631164500884937","0.05631164500884937"
"130","0.05591409269557032","0.05591409269557032","0.05591409269557032"
"133","0.0564046474213982","0.0564046474213982","0.0564046474213982"
"134","0.05578874876658186","0.05578874876658186","0.05578874876658186"
"135","0.056200113660026974","0.056200113660026974","0.056200113660026974"
"136","0.056023095363501085","0.056023095363501085","0.056023095363501085"
"137","0.055451042805138163","0.055451042805138163","0.055451042805138163"
"140","0.05561794070738622","0.05561794070738622","0.05561794070738622"
"141","0.0553206273997646","0.0553206273997646","0.0553206273997646"
"142","0.05581041941524068","0.05581041941524068","0.05581041941524068"
"143","0.05530829881156646","0.05530829881156646","0.05530829881156646"
"144","0.055348796464575384","0.055348796464575384","0.055348796464575384"
"147","0.05550100058579245","0.05550100058579245","0.05550100058579245"
"148","0.05507228480756799","0.05507228480756799","0.05507228480756799"
"149","0.05535666888894199","0.05535666888894199","0.05535666888894199"
"150","0.05534477254730605","0.05534477254730605","0.05534477254730605"
"151","0.05513729700250188","0.05513729700250188","0.05513729700250188"
"154","0.05503775654421127","0.05503775654421127","0.05503775654421127"
"155","0.054914944346599055","0.054914944346599055","0.054914944346599055"
"156","0.05464789264198409","0.05464789264198409","0.05464789264198409"
"157","0.055091737666735786","0.055091737666735786","0.055091737666735786"
"158","0.05521011435793656","0.05521011435793656","0.05521011435793656"
"161","0.05458842380450095","0.05458842380450095","0.05458842380450095"
"162","0.054808599332365655","0.054808599332365655","0.054808599332365655"
"163","0.05432936946712273","0.05432936946712273","0.05432936946712273"
"164","0.05433972174295696","0.05433972174295696","0.05433972174295696"
"165","0.054346597325160104","0.054346597325160104","0.054346597325160104"
"168","0.0547819948751173","0.0547819948751173","0.0547819948751173"
"169","0.054616654763898806","0.054616654763898806","0.054616654763898806"
"170","0.05477437647099877","0.05477437647099877","0.05477437647099877"
"171","0.05447227078756051","0.05447227078756051","0.05447227078756051"
"172","0.0549656676150681","0.0549656676150681","0.0549656676150681"
"175","0.05440672572492521","0.05440672572492521","0.05440672572492521"
"176","0.05446320597296057","0.05446320597296057","0.05446320597296057"
"177","0.05477241077157971","0.05477241077157971","0.05477241077157971"
"178","0.05417313020740882","0.05417313020740882","0.05417313020740882"
"179","0.05429702648566431","0.05429702648566431","0.05429702648566431"
"182","0.054534716892471434","0.054534716892471434","0.054534716892471434"
"183","0.05418190364201767","0.05418190364201767","0.05418190364201767"
"184","0.05430897103080292","0.05430897103080292","0.05430897103080292"
"185","0.05388533054937677","0.05388533054937677","0.05388533054937677"
"186","0.05429357378662955","0.05429357378662955","0.05429357378662955"
"189","0.05406750803833497","0.05406750803833497","0.05406750803833497"
"190","0.05416444122984812","0.05416444122984812","0.05416444122984812"
"191","0.05407379294324312","0.05407379294324312","0.05407379294324312"
"192","0.05402266985970626","0.05402266985970626","0.05402266985970626"
"193","0.054499756461170654","0.054499756461170654","0.054499756461170654"
"196","0.05402896351390619","0.05402896351390619","0.05402896351390619"
"197","0.05379991419915739","0.05379991419915739","0.05379991419915739"
"198","0.05409774221961177","0.05409774221961177","0.05409774221961177"
"199","0.05371587302861332","0.05371587302861332","0.05371587302861332"
"200","0.05436745006691874","0.05436745006691874","0.05436745006691874"
"203","0.05431935984492141","0.05431935984492141","0.05431935984492141"
"204","0.05399838063333716","0.05399838063333716","0.05399838063333716"
"205","0.053976435937971134","0.053976435937971134","0.053976435937971134"
"206","0.05369922931878565","0.05369922931878565","0.05369922931878565"
"207","0.05390463657253845","0.05390463657253845","0.05390463657253845"
