"Step","dynunet_fold0 - train/mae","dynunet_fold0 - train/mae__MIN","dynunet_fold0 - train/mae__MAX"
"171","0.05453780912632905","0.05453780912632905","0.05453780912632905"
"172","0.054503685587138195","0.054503685587138195","0.054503685587138195"
"175","0.05426534120642552","0.05426534120642552","0.05426534120642552"
"176","0.0545502310594568","0.0545502310594568","0.0545502310594568"
"177","0.05456759443292918","0.05456759443292918","0.05456759443292918"
"178","0.05436888243196718","0.05436888243196718","0.05436888243196718"
"179","0.054518027945715954","0.054518027945715954","0.054518027945715954"
"182","0.05430077156757541","0.05430077156757541","0.05430077156757541"
"183","0.05421671645365075","0.05421671645365075","0.05421671645365075"
"184","0.05427785194075759","0.05427785194075759","0.05427785194075759"
"185","0.05401380346821887","0.05401380346821887","0.05401380346821887"
"186","0.0541453892848902","0.0541453892848902","0.0541453892848902"
"189","0.053958481788490116","0.053958481788490116","0.053958481788490116"
"190","0.05406056430686701","0.05406056430686701","0.05406056430686701"
"191","0.054070048898486704","0.054070048898486704","0.054070048898486704"
"192","0.054321129542263424","0.054321129542263424","0.054321129542263424"
"193","0.054204437650893354","0.054204437650893354","0.054204437650893354"
"196","0.05435326585679182","0.05435326585679182","0.05435326585679182"
"197","0.054609645019966735","0.054609645019966735","0.054609645019966735"
"198","0.05417769142170537","0.05417769142170537","0.05417769142170537"
"199","0.05405560060902156","0.05405560060902156","0.05405560060902156"
"200","0.05423302292114213","0.05423302292114213","0.05423302292114213"
"203","0.05424356313716636","0.05424356313716636","0.05424356313716636"
"204","0.05453339163758248","0.05453339163758248","0.05453339163758248"
"205","0.05388362661560441","0.05388362661560441","0.05388362661560441"
"206","0.054013335741693515","0.054013335741693515","0.054013335741693515"
"207","0.05467924187604935","0.05467924187604935","0.05467924187604935"
