"Step","dynunet_fold3 - train/total","dynunet_fold3 - train/total__MIN","dynunet_fold3 - train/total__MAX"
"122","0.11176641026439374","0.11176641026439374","0.11176641026439374"
"123","0.11335759090368291","0.11335759090368291","0.11335759090368291"
"126","0.11247903791700789","0.11247903791700789","0.11247903791700789"
"127","0.11201475181900464","0.11201475181900464","0.11201475181900464"
"128","0.11284193733041266","0.11284193733041266","0.11284193733041266"
"129","0.11175046657734061","0.11175046657734061","0.11175046657734061"
"130","0.11213246787864047","0.11213246787864047","0.11213246787864047"
"133","0.11282095501549365","0.11282095501549365","0.11282095501549365"
"134","0.11163628179948076","0.11163628179948076","0.11163628179948076"
"135","0.11166541485345197","0.11166541485345197","0.11166541485345197"
"136","0.11137294975264284","0.11137294975264284","0.11137294975264284"
"137","0.11244810189746046","0.11244810189746046","0.11244810189746046"
"140","0.11150403065530515","0.11150403065530515","0.11150403065530515"
"141","0.11093330759651653","0.11093330759651653","0.11093330759651653"
"142","0.1115938331670335","0.1115938331670335","0.1115938331670335"
"143","0.11055604849950075","0.11055604849950075","0.11055604849950075"
"144","0.11004972015457232","0.11004972015457232","0.11004972015457232"
"147","0.11049986472976903","0.11049986472976903","0.11049986472976903"
"148","0.11077378360960898","0.11077378360960898","0.11077378360960898"
"149","0.11099963199616798","0.11099963199616798","0.11099963199616798"
"150","0.10981820198077684","0.10981820198077684","0.10981820198077684"
"151","0.11007971843638202","0.11007971843638202","0.11007971843638202"
"154","0.10892154628986223","0.10892154628986223","0.10892154628986223"
"155","0.11026136914256067","0.11026136914256067","0.11026136914256067"
"156","0.11022499180147445","0.11022499180147445","0.11022499180147445"
"157","0.1096884194101744","0.1096884194101744","0.1096884194101744"
"158","0.11011936862049845","0.11011936862049845","0.11011936862049845"
"161","0.10937572496321624","0.10937572496321624","0.10937572496321624"
"162","0.1108737000209917","0.1108737000209917","0.1108737000209917"
"163","0.10839357195506537","0.10839357195506537","0.10839357195506537"
"164","0.11028545505727277","0.11028545505727277","0.11028545505727277"
"165","0.10854791725138867","0.10854791725138867","0.10854791725138867"
"168","0.11030596216887106","0.11030596216887106","0.11030596216887106"
"169","0.10987542166634107","0.10987542166634107","0.10987542166634107"
"170","0.10957857528872401","0.10957857528872401","0.10957857528872401"
"171","0.10848431720863022","0.10848431720863022","0.10848431720863022"
"172","0.10970382087614557","0.10970382087614557","0.10970382087614557"
"175","0.10945843909434637","0.10945843909434637","0.10945843909434637"
"176","0.10924501470883516","0.10924501470883516","0.10924501470883516"
"177","0.10838542718512709","0.10838542718512709","0.10838542718512709"
"178","0.10912475950983766","0.10912475950983766","0.10912475950983766"
"179","0.10893270648114753","0.10893270648114753","0.10893270648114753"
"182","0.10929421684402997","0.10929421684402997","0.10929421684402997"
"183","0.10906009425531839","0.10906009425531839","0.10906009425531839"
"184","0.10874086203049571","0.10874086203049571","0.10874086203049571"
"185","0.10912387477752972","0.10912387477752972","0.10912387477752972"
"186","0.1085026016434731","0.1085026016434731","0.1085026016434731"
"189","0.10904435298484036","0.10904435298484036","0.10904435298484036"
"190","0.10761309537803251","0.10761309537803251","0.10761309537803251"
"191","0.10881917010067477","0.10881917010067477","0.10881917010067477"
"192","0.10875259507165871","0.10875259507165871","0.10875259507165871"
"193","0.10792752431572836","0.10792752431572836","0.10792752431572836"
"196","0.10860366027572918","0.10860366027572918","0.10860366027572918"
"197","0.10911294984224919","0.10911294984224919","0.10911294984224919"
"198","0.10814423381389153","0.10814423381389153","0.10814423381389153"
"199","0.10829816983920194","0.10829816983920194","0.10829816983920194"
"200","0.1078946860557418","0.1078946860557418","0.1078946860557418"
"203","0.10869434105079484","0.10869434105079484","0.10869434105079484"
"204","0.10748906788611322","0.10748906788611322","0.10748906788611322"
"205","0.10757771886701115","0.10757771886701115","0.10757771886701115"
"206","0.10850687435482172","0.10850687435482172","0.10850687435482172"
"207","0.10962474407461224","0.10962474407461224","0.10962474407461224"
